        0.23    0.129574     1.00036    -6.22654    0.857853
       0.231    0.123348     1.00122    -6.23152    0.819376
       0.232    0.117116     1.00204    -6.23626    0.780873
       0.233     0.11088     1.00282    -6.24077    0.742347
       0.234    0.104639     1.00356    -6.24503    0.703799
       0.235   0.0983941     1.00426    -6.24905    0.665231
       0.236    0.092145     1.00493    -6.25283    0.626644
       0.237   0.0858922     1.00556    -6.25637     0.58804
       0.238   0.0796358     1.00614    -6.25967     0.54942
       0.239   0.0733762     1.00669    -6.26273    0.510786
        0.24   0.0671134      1.0072    -6.26554    0.472139
       0.241   0.0608479     1.00768    -6.26812    0.433481
       0.242   0.0545798     1.00811    -6.27045    0.394813
       0.243   0.0483093      1.0085    -6.27255    0.356137
       0.244   0.0420368     1.00886     -6.2744    0.317455
       0.245   0.0357624     1.00918    -6.27601    0.278768
       0.246   0.0294863     1.00946    -6.27738    0.240077
       0.247    0.023209      1.0097    -6.27851    0.201384
       0.248   0.0169304      1.0099     -6.2794    0.162691
       0.249    0.010651     1.01006    -6.28005    0.123999
        0.25  0.00437099     1.01018    -6.28046   0.0853097
       0.251 -0.00190947     1.01027    -6.28063   0.0466244
       0.252 -0.00819009     1.01032    -6.28055  0.00794473
       0.253  -0.0144706     1.01032    -6.28024  -0.0307278
       0.254  -0.0207509     1.01029    -6.27969  -0.0693916
       0.255  -0.0270306     1.01022    -6.27889   -0.108045
       0.256  -0.0333095     1.01012    -6.27786   -0.146687
       0.257  -0.0395873     1.00997    -6.27659   -0.185316
       0.258  -0.0458639     1.00978    -6.27507    -0.22393
       0.259   -0.052139     1.00956    -6.27332   -0.262527
        0.26  -0.0584123      1.0093    -6.27133   -0.301107
       0.261  -0.0646836       1.009    -6.26909   -0.339667
       0.262  -0.0709527     1.00866    -6.26662   -0.378207
       0.263  -0.0772194     1.00828    -6.26391   -0.416725
       0.264  -0.0834833     1.00786    -6.26097   -0.455218
       0.265  -0.0897442     1.00741    -6.25778   -0.493687
       0.266   -0.096002     1.00691    -6.25436   -0.532128
       0.267   -0.102256     1.00638    -6.25069   -0.570541
       0.268   -0.108507     1.00581    -6.24679   -0.608925
       0.269   -0.114754      1.0052    -6.24266   -0.647277
        0.27   -0.120997     1.00455    -6.23828   -0.685596
       0.271   -0.127235     1.00387    -6.23367   -0.723882
       0.272   -0.133468     1.00314    -6.22882   -0.762131
       0.273   -0.139697     1.00238    -6.22374   -0.800343
       0.274   -0.145921     1.00158    -6.21842   -0.838517
       0.275   -0.152139     1.00074    -6.21286    -0.87665
       0.276   -0.158352    0.999867    -6.20707   -0.914741
       0.277   -0.164559    0.998952    -6.20105    -0.95279
       0.278    -0.17076    0.997999    -6.19478   -0.990794
       0.279   -0.176955    0.997009    -6.18829    -1.02875
        0.28   -0.183143     0.99598    -6.18156    -1.06666
       0.281   -0.189325    0.994913     -6.1746    -1.10452
       0.282     -0.1955    0.993809     -6.1674    -1.14233
       0.283   -0.201667    0.992666    -6.15998    -1.18009
       0.284   -0.207827    0.991486    -6.15232     -1.2178
       0.285   -0.213979    0.990268    -6.14442    -1.25545
       0.286   -0.220124    0.989013     -6.1363    -1.29304
       0.287    -0.22626     0.98772    -6.12795    -1.33058
       0.288   -0.232388    0.986389    -6.11936    -1.36806
       0.289   -0.238507    0.985021    -6.11055    -1.40548
        0.29   -0.244618    0.983616     -6.1015    -1.44283
       0.291   -0.250719    0.982173    -6.09223    -1.48012
       0.292   -0.256812    0.980693    -6.08272    -1.51735
       0.293   -0.262894    0.979176    -6.07299    -1.55451
       0.294   -0.268967    0.977621    -6.06303     -1.5916
       0.295    -0.27503    0.976029    -6.05285    -1.62863
       0.296   -0.281083    0.974401    -6.04243    -1.66558
       0.297   -0.287126    0.972735    -6.03179    -1.70246
       0.298   -0.293157    0.971033    -6.02093    -1.73927
       0.299   -0.299178    0.969293    -6.00984    -1.77601
         0.3   -0.305188    0.967517    -5.99853    -1.81267
       0.301   -0.311187    0.965705    -5.98699    -1.84925
       0.302   -0.317174    0.963856    -5.97522    -1.88575
       0.303   -0.323149     0.96197    -5.96324    -1.92217
       0.304   -0.329112    0.960048    -5.95103    -1.95851
       0.305   -0.335063    0.958089     -5.9386    -1.99477
       0.306   -0.341002    0.956094    -5.92595    -2.03094
       0.307   -0.346928    0.954063    -5.91308    -2.06703
       0.308   -0.352841    0.951996    -5.89999    -2.10303
       0.309   -0.358741    0.949893    -5.88668    -2.13894
        0.31   -0.364628    0.947754    -5.87315    -2.17476
       0.311   -0.370501     0.94558     -5.8594    -2.21049
       0.312    -0.37636    0.943369    -5.84544    -2.24613
       0.313   -0.382206    0.941123    -5.83126    -2.28168
       0.314   -0.388037    0.938841    -5.81686    -2.31713
       0.315   -0.393854    0.936524    -5.80225    -2.35248
       0.316   -0.399656    0.934172    -5.78742    -2.38774
       0.317   -0.405443    0.931784    -5.77238    -2.42289
       0.318   -0.411216    0.929361    -5.75713    -2.45795
       0.319   -0.416973    0.926903    -5.74166     -2.4929
        0.32   -0.422715     0.92441    -5.72598    -2.52776
       0.321   -0.428441    0.921883    -5.71009    -2.56251
       0.322   -0.434151     0.91932    -5.69399    -2.59715
       0.323   -0.439845    0.916723    -5.67768    -2.63168
       0.324   -0.445522    0.914091    -5.66116    -2.66611
       0.325   -0.451183    0.911425    -5.64444    -2.70043
       0.326   -0.456828    0.908725     -5.6275    -2.73464
       0.327   -0.462455     0.90599    -5.61036    -2.76874
       0.328   -0.468066    0.903221    -5.59302    -2.80272
       0.329   -0.473659    0.900419    -5.57546    -2.83659
        0.33   -0.479234    0.897582    -5.55771    -2.87034
       0.331   -0.484792    0.894712    -5.53975    -2.90398
       0.332   -0.490332    0.891808    -5.52159     -2.9375
       0.333   -0.495853     0.88887    -5.50322     -2.9709
       0.334   -0.501356    0.885899    -5.48466    -3.00418
       0.335   -0.506841    0.882895    -5.46589    -3.03734
       0.336   -0.512307    0.879858    -5.44693    -3.07038
       0.337   -0.517754    0.876787    -5.42776    -3.10329
       0.338   -0.523182    0.873684     -5.4084    -3.13607
       0.339    -0.52859    0.870548    -5.38885    -3.16873
        0.34   -0.533979    0.867379    -5.36909    -3.20127
       0.341   -0.539348    0.864178    -5.34914    -3.23367
       0.342   -0.544697    0.860944      -5.329    -3.26595
       0.343   -0.550026    0.857678    -5.30866    -3.29809
       0.344   -0.555335     0.85438    -5.28814     -3.3301
       0.345   -0.560623     0.85105    -5.26742    -3.36198
       0.346    -0.56589    0.847688     -5.2465    -3.39372
       0.347   -0.571137    0.844294     -5.2254    -3.42533
       0.348   -0.576362    0.840869    -5.20412     -3.4568
       0.349   -0.581566    0.837412    -5.18264    -3.48813
        0.35   -0.586749    0.833924    -5.16097    -3.51933
       0.351    -0.59191    0.830405    -5.13912    -3.55038
       0.352   -0.597049    0.826854    -5.11709    -3.58129
       0.353   -0.602166    0.823273    -5.09487    -3.61207
       0.354   -0.607261    0.819661    -5.07247    -3.64269
       0.355   -0.612334    0.816018    -5.04988    -3.67318
       0.356   -0.617384    0.812345    -5.02712    -3.70351
       0.357   -0.622411    0.808642    -5.00417    -3.73371
       0.358   -0.627415    0.804908    -4.98105    -3.76375
       0.359   -0.632396    0.801144    -4.95775    -3.79364
        0.36   -0.637354    0.797351    -4.93427    -3.82339
       0.361   -0.642288    0.793527    -4.91061    -3.85298
       0.362   -0.647198    0.789674    -4.88678    -3.88243
       0.363   -0.652085    0.785792    -4.86277    -3.91172
       0.364   -0.656948     0.78188    -4.83859    -3.94085
       0.365   -0.661787    0.777939    -4.81424    -3.96984
       0.366   -0.666601    0.773969    -4.78972    -3.99866
       0.367   -0.671391    0.769971    -4.76503    -4.02733
       0.368   -0.676156    0.765943    -4.74017    -4.05584
       0.369   -0.680896    0.761888    -4.71514     -4.0842
        0.37   -0.685611    0.757803    -4.68994    -4.11239
       0.371   -0.690301    0.753691    -4.66458    -4.14042
       0.372   -0.694965    0.749551    -4.63905    -4.16829
       0.373   -0.699604    0.745382    -4.61336      -4.196
       0.374   -0.704218    0.741186    -4.58751    -4.22355
       0.375   -0.708805    0.736963     -4.5615    -4.25093
       0.376   -0.713367    0.732712    -4.53532    -4.27814
       0.377   -0.717902    0.728434    -4.50899    -4.30519
       0.378   -0.722411    0.724128    -4.48249    -4.33207
       0.379   -0.726894    0.719796    -4.45584    -4.35878
        0.38    -0.73135    0.715438    -4.42904    -4.38533
       0.381   -0.735779    0.711052    -4.40208     -4.4117
       0.382   -0.740181    0.706641    -4.37496    -4.43791
       0.383   -0.744556    0.702203    -4.34769    -4.46394
       0.384   -0.748903    0.697739    -4.32027     -4.4898
       0.385   -0.753224    0.693249     -4.2927    -4.51548
       0.386   -0.757516    0.688733    -4.26499      -4.541
       0.387   -0.761781    0.684192    -4.23712    -4.56633
       0.388   -0.766018    0.679626     -4.2091    -4.59149
       0.389   -0.770227    0.675035    -4.18094    -4.61648
        0.39   -0.774408    0.670418    -4.15264    -4.64129
       0.391   -0.778561    0.665777    -4.12419    -4.66591
       0.392   -0.782685    0.661111     -4.0956    -4.69036
       0.393   -0.786781    0.656421    -4.06687    -4.71463
       0.394   -0.790848    0.651706    -4.03799    -4.73872
       0.395   -0.794886    0.646967    -4.00898    -4.76263
